Iter	Interp		Mover		Total
1	0.630000	0.100000	0.730000
2	0.630000	0.100000	0.730000
3	1.080000	0.120000	1.200000
4	0.610000	0.110000	0.720000
5	0.800000	0.110000	0.910000
6	0.730000	0.110000	0.840000
7	0.570000	0.110000	0.680000
8	0.950000	0.110000	1.060000
9	0.740000	0.100000	0.840000
10	0.690000	0.110000	0.800000
