Iter	Interp		Mover		Total
1	0.183957	0.149533	0.333490
2	0.239594	0.100633	0.340227
3	0.230688	0.096616	0.327304
4	0.230174	0.108370	0.338544
5	0.231795	0.095221	0.327016
6	0.225258	0.103265	0.328523
7	0.232128	0.115659	0.347787
8	0.230741	0.091507	0.322248
9	0.225147	0.090460	0.315607
10	0.219927	0.089544	0.309471
