Iter	Interp		Mover		Total
1	0.201946	0.036112	0.238058
2	0.198054	0.035964	0.234018
3	0.212603	0.027758	0.240361
4	0.197555	0.028020	0.225575
5	0.195253	0.027907	0.223160
6	0.189678	0.026675	0.216353
7	0.198135	0.029202	0.227337
8	0.200888	0.029507	0.230395
9	0.200444	0.027338	0.227782
10	0.192193	0.028711	0.220904
