Iter	Interp		Mover		Total
1	0.410000	0.050000	0.460000
2	0.400000	0.060000	0.460000
3	0.430000	0.060000	0.490000
4	0.440000	0.060000	0.500000
5	0.440000	0.060000	0.500000
6	0.450000	0.060000	0.510000
7	0.440000	0.060000	0.500000
8	0.430000	0.060000	0.490000
9	0.440000	0.060000	0.500000
10	0.530000	0.060000	0.590000
